<id_1uz9p_qkd_131cqbn>	<Hossein_Ala'>	<redirectedFrom>	"حسين علاء"@fas	

<id_qsjqvo_qkd_9nyqiu>	<Mohammad_Reza_Ameli_Tehrani>	<redirectedFrom>	"محمد رضا عاملی تهرانی"@fas	

<id_1y25qzu_qkd_1rn8qvm>	<Hamid_Baqai>	<redirectedFrom>	"حميدرضا بقايي"@fas	

<id_12m3lfe_qkd_cw359o>	<Abdolvahed_Mousavi_Lari>	<redirectedFrom>	"عبدالواحد موسوي لاري"@fas	

<id_1on48g6_qkd_bfaxas>	<Gholamhossein_Karbaschi>	<redirectedFrom>	"غلامحسين كرباسچي"@fas	

<id_ostoat_1ia_jk187w>	<Ali_Shakouri-Rad>	rdfs:label	"علی شکوری‌راد"@fas	

<id_i8dlxk_qkd_1wr0xkx>	<fa/امیرقلی_امینی>	<redirectedFrom>	"امیر قلی امینی"@fas	

<id_huz77s_qkd_iqm1j4>	<Mohammad_Nahavandian>	<redirectedFrom>	"نهاوندیان"@fas	

<id_1hh2vqh_qkd_rmldz7>	<Gholam-Hossein_Mohseni-Eje'i>	<redirectedFrom>	"غلامحسين اژه اي"@fas	

<id_x995pm_qkd_jdpr36>	<Jafar_Sharif-Emami>	<redirectedFrom>	"شریف امامی"@fas	

<id_59ityn_qkd_qs8qgw>	<Mozzafar_Baghai>	<redirectedFrom>	"مظفر بقایی کرمانی"@fas	

<id_nfg97j_qkd_8vpc4i>	<Fazlollah_Zahedi>	<redirectedFrom>	"فضل الله خان بصير ديوان"@fas	

<id_136g120_qkd_qwaipv>	<Ardeshir_Zahedi>	<redirectedFrom>	"اردشير زاهدي"@fas	

<id_pv2egt_qkd_6n4sd5>	<Ali_Shariatmadari>	<redirectedFrom>	"علي شريعتمداري"@fas	

<id_13wdbet_qkd_1nhqf17>	<Kamal_Kharazi>	<redirectedFrom>	"كمال خرازي"@fas	

<id_l7nefp_qkd_7k2jgt>	<Nizam_al-Mulk>	<redirectedFrom>	"نظام الملک طوسی"@fas	

<id_goqrwx_1ia_184h3id>	<Rahman_Dadman>	rdfs:label	"رحمان دادمان"@fas	

<id_j6oh03_qkd_18afzld>	<Hassan_Rouhani>	<redirectedFrom>	"حسن فریدون"@fas	

<id_tcj5qw_1ia_iblfsi>	<Mojtaba_Vahedi>	rdfs:label	"مجتبی واحدی"@fas	

