<id_1itzycl_88c_l8qkbp>	<Parvaneh_Eskandari_Forouhar>	rdf:type	<wikicat_National_Front_(Iran)_politicians>	

<id_1itzycl_88c_18g9ycu>	<Parvaneh_Eskandari_Forouhar>	rdf:type	<wikicat_People_murdered_in_Iran>	

<id_1itzycl_88c_hsj9sm>	<Parvaneh_Eskandari_Forouhar>	rdf:type	<wordnet_person_100007846>	

<id_4mbovy_88c_vym3xk>	<Abbas_Ali_Khalatbari>	rdf:type	<wikicat_Ambassadors_of_Iran>	

<id_4mbovy_88c_55gaf>	<Abbas_Ali_Khalatbari>	rdf:type	<wikicat_Ambassadors_of_Iran_to_Poland>	

<id_4mbovy_88c_157fl08>	<Abbas_Ali_Khalatbari>	rdf:type	<wikicat_Executed_politicians>	

<id_4mbovy_88c_1mbokp>	<Abbas_Ali_Khalatbari>	rdf:type	<wikicat_Foreign_ministers_of_Iran>	

<id_4mbovy_88c_173d4kp>	<Abbas_Ali_Khalatbari>	rdf:type	<wikicat_Iranian_diplomats>	

<id_4mbovy_88c_1pzo866>	<Abbas_Ali_Khalatbari>	rdf:type	<wikicat_Iranian_people_executed_by_firing_squad>	

<id_4mbovy_88c_1q0j8qk>	<Abbas_Ali_Khalatbari>	rdf:type	<wikicat_People_executed_by_Iran_by_firing_squad>	

<id_4mbovy_88c_1plfr52>	<Abbas_Ali_Khalatbari>	rdf:type	<wikicat_People_from_Tehran>	

<id_4mbovy_88c_12hu0w7>	<Abbas_Ali_Khalatbari>	rdf:type	<wikicat_People_of_the_Iranian_Revolution>	

<id_4mbovy_88c_1sucz8n>	<Abbas_Ali_Khalatbari>	rdf:type	<wikicat_Persian_people>	

<id_4mbovy_88c_dzc4uj>	<Abbas_Ali_Khalatbari>	rdf:type	<wikicat_Presidents_of_organizations>	

<id_4mbovy_88c_13h7dhi>	<Abbas_Ali_Khalatbari>	rdf:type	<wordnet_minister_110320863>	

<id_4mbovy_88c_vafydj>	<Abbas_Ali_Khalatbari>	rdf:type	<wordnet_officeholder_110371450>	

<id_u8iaf5_88c_1cfnkyf>	<Patrick_Ali_Pahlavi>	rdf:type	<wikicat_French_people_of_Iranian_descent>	

<id_u8iaf5_88c_pluq7w>	<Patrick_Ali_Pahlavi>	rdf:type	<wikicat_Iranian_exiles>	

<id_u8iaf5_88c_4x4kqu>	<Patrick_Ali_Pahlavi>	rdf:type	<wikicat_Iranian_expatriates_in_France>	

<id_u8iaf5_88c_1ovgb6g>	<Patrick_Ali_Pahlavi>	rdf:type	<wikicat_Iranian_expatriates_in_Switzerland>	

<id_u8iaf5_88c_ef6kon>	<Patrick_Ali_Pahlavi>	rdf:type	<wikicat_Iranian_politicians>	

<id_u8iaf5_88c_1nlz59o>	<Patrick_Ali_Pahlavi>	rdf:type	<wikicat_Living_people>	

